,area,bbox,centroid,convex_area,convex_image,coords,eccentricity,equivalent_diameter,euler_number,extent,image,label,major_axis_length,max_intensity,mean_intensity,min_intensity,minor_axis_length,orientation,perimeter,solidity,weighted_centroid,slope max_intensity,slope mean_intensity,slope min_intensity,slope weighted_centroid,wslope max_intensity,wslope mean_intensity,wslope min_intensity,wslope weighted_centroid,moments_hu0,weighted_moments_hu0,slope weighted_moments_hu0,wslope weighted_moments_hu0,moments_hu1,weighted_moments_hu1,slope weighted_moments_hu1,wslope weighted_moments_hu1,moments_hu2,weighted_moments_hu2,slope weighted_moments_hu2,wslope weighted_moments_hu2,moments_hu3,weighted_moments_hu3,slope weighted_moments_hu3,wslope weighted_moments_hu3,moments_hu4,weighted_moments_hu4,slope weighted_moments_hu4,wslope weighted_moments_hu4,moments_hu5,weighted_moments_hu5,slope weighted_moments_hu5,wslope weighted_moments_hu5,moments_hu6,weighted_moments_hu6,slope weighted_moments_hu6,wslope weighted_moments_hu6
drift_10,93,"(924, 1020, 933, 1035)","(928.19354838709683, 1026.7311827956989)",100,"[[False False False ..., False False False]
 [False False False ...,  True False False]
 [False  True  True ...,  True  True False]
 ..., 
 [ True  True  True ...,  True  True False]
 [False  True  True ..., False False False]
 [False False  True ..., False False False]]","[[ 924 1027]
 [ 924 1028]
 [ 925 1025]
 ..., 
 [ 932 1023]
 [ 932 1024]
 [ 932 1025]]",0.8691160539576793,10.881694613449236,1,0.688888888889,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False  True ...,  True  True False]
 ..., 
 [ True  True  True ...,  True  True False]
 [False  True  True ..., False False False]
 [False False  True ..., False False False]]",11,15.627527807982794,0.885339,0.734414,0.572601,7.729503608811829,0.14778006577712638,37.5563491861,0.93,"(928.21427984830189, 1026.7708094844336)",5.49596,3.09897,0.768609,"(928.32543650589662, 1025.9876290208504)",1.93101,1.44518,1.15671,"(928.2479712877365, 1026.2000336844335)",0.2042774539166066,0.26825191997954834,0.06298385283114713,0.14262924716703104,0.01536973386364192,0.026275339923020852,0.0009607829901226049,0.007741249613734159,0.00017310154833961313,0.00037885330611544816,8.292461404218113e-06,0.00010585949168341278,1.710689030122542e-05,3.514414753004768e-05,1.2551029328713565e-05,6.87747566422899e-05,3.907569695472199e-10,2.9163238936074437e-09,1.198546270503785e-10,5.858545604768609e-09,2.053805980563658e-07,1.8941097870148805e-06,3.761140303051272e-07,5.586427226134497e-06,-8.44926014441455e-10,-2.8177850727796385e-09,4.5058279726938936e-11,3.3731843446625456e-10
drift_11,90,"(937, 1033, 949, 1052)","(942.62222222222226, 1041.2)",127,"[[False False False ...,  True False False]
 [False False False ...,  True  True False]
 [False False False ...,  True  True  True]
 ..., 
 [False False  True ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]","[[ 937 1048]
 [ 938 1047]
 [ 938 1048]
 ..., 
 [ 947 1039]
 [ 948 1037]
 [ 948 1038]]",0.9442936193471524,10.704744696916627,1,0.394736842105,"[[False False False ..., False False False]
 [False False False ...,  True  True False]
 [False False False ...,  True  True  True]
 ..., 
 [False False  True ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]",12,21.92031980898475,0.89496,0.705798,0.552029,7.2140688483250415,0.3349411666939305,48.2842712475,0.708661417323,"(942.64412429494803, 1041.1250217646293)",6.27036,2.99407,0.902056,"(942.2192672143168, 1040.961071986347)",2.18059,1.56843,1.02473,"(942.71524376819889, 1040.9316173335055)",0.36982167352537715,0.5329489955877458,0.13991996229132173,0.24453732913444304,0.08853006448505096,0.18763408312630508,0.013729010803794727,0.039352051576986576,0.011923780026163785,0.035477102312943834,0.0004236064470652485,0.004496444073063287,0.0035165939348654387,0.011333059988189467,0.00014943234563907835,0.001940634387568832,2.0355437404696733e-05,0.00020706718128379775,3.688571119793952e-08,5.555738387869434e-06,0.0008321801430922431,0.004016614594269849,1.6154379797487163e-05,0.00035226660060572277,1.0207556527332687e-05,9.361407475047759e-05,7.276415828510487e-09,1.4128882420322209e-06
drift_12,969,"(953, 594, 1006, 640)","(981.29618163054693, 616.75335397316826)",1901,"[[False False False ..., False False False]
 [False False False ...,  True  True False]
 [False False False ...,  True  True  True]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]","[[ 953  605]
 [ 954  604]
 [ 954  605]
 ..., 
 [1005  626]
 [1005  627]
 [1005  628]]",0.7028912304440775,35.1250497344612,1,0.397456931911,"[[False False False ..., False False False]
 [False False False ...,  True  True False]
 [False False False ...,  True  True  True]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]",13,55.69580615131808,0.845462,0.655388,0.544553,39.61627924511548,-1.5428903745199694,268.385822331,0.509731720147,"(981.40820420226987, 616.76742802269871)",5.64479,3.36627,1.3896,"(981.34675104372195, 616.89223456523018)",4.23478,3.36219,2.56556,"(981.4652280650713, 617.23751783394152)",0.30130755960217803,0.45874787058510824,0.08858709336078188,0.08983817430921891,0.009771358735064859,0.022769826767855005,0.0008404093457845087,0.0009077966610368264,0.0018659700611092273,0.006966144688640164,5.5441117874955795e-05,5.8072397058364956e-05,0.0010123772570161656,0.003969183541677588,2.9814989722891102e-05,2.8902896173828603e-05,7.668882485868289e-07,1.1674939994954254e-05,6.210381061399106e-10,4.456237036341321e-10,7.674376826638595e-05,0.00046531109931440863,6.840146765399287e-07,7.271011274795362e-07,1.161034179834085e-06,1.7300403634004184e-05,1.0410081253107487e-09,1.0970722238177973e-09
drift_13,253,"(959, 670, 994, 688)","(977.20553359683799, 678.81422924901187)",326,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False  True ..., False False False]
 ..., 
 [False False False ...,  True  True  True]
 [False False False ...,  True  True False]
 [False False False ..., False  True False]]","[[959 673]
 [959 674]
 [960 673]
 ..., 
 [992 685]
 [992 686]
 [993 686]]",0.9637315556251912,17.94796937867892,1,0.401587301587,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [False False False ...,  True  True  True]
 [False False False ...,  True  True False]
 [False False False ..., False  True False]]",14,36.89815336326483,0.848886,0.675105,0.53672,9.847140969290669,-1.158884900088626,87.0832611207,0.776073619632,"(977.43884107237602, 678.86388932051864)",6.28358,3.95092,1.88756,"(977.48816733280466, 678.67768511733186)",4.87737,3.74873,2.95512,"(977.51180679817344, 678.9279232524699)",0.36028653826286927,0.5238999322846657,0.0860466749850601,0.09491964903527958,0.09758022977516885,0.20623653513271972,0.005417579222605122,0.006750046505060741,0.002623603704502683,0.010665399874943313,6.493363271291218e-05,7.732193906008033e-05,0.0017933320185593948,0.008097585806666734,4.562395834290313e-05,5.9901489495998186e-05,3.860788617368941e-06,7.49224705162384e-05,2.4652324228675496e-09,4.06631470241706e-09,0.0005182452184568167,0.00347950960086525,3.15365046790803e-06,4.739980788867683e-06,-4.7513592101517786e-07,-7.041850028995768e-06,-2.9877912977435167e-10,-2.906797512162417e-10
drift_14,588,"(960, 954, 992, 1025)","(972.51360544217687, 981.35544217687072)",1192,"[[False False False ..., False False False]
 [False False False ...,  True False False]
 [False False False ...,  True  True False]
 ..., 
 [False  True  True ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]","[[ 960 1015]
 [ 960 1016]
 [ 960 1017]
 ..., 
 [ 991  964]
 [ 991  965]
 [ 991  966]]",0.976012505855484,27.361740666563517,1,0.258802816901,"[[False False False ..., False False False]
 [False False False ...,  True False False]
 [False False False ...,  True  True False]
 ..., 
 [False  True  True ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]",15,85.44041436728651,0.980751,0.725813,0.508809,18.60161413150248,0.3362913109478716,189.781745931,0.493288590604,"(972.36211439480724, 981.45828158788675)",7.74611,2.7648,0.460601,"(970.59841734191491, 985.3868177057534)",2.38814,1.46251,0.788953,"(971.88873207202801, 982.59542277691526)",0.8127215620270974,1.10144134825231,0.30280740957559305,0.5697508304903578,0.5463617606425837,1.0070127220798766,0.07662591068846583,0.27267082300398193,0.24277739003221382,0.6260106268656787,0.006031740996138259,0.08890076077947187,0.1598428910380003,0.4162974210025217,0.0023620047510335075,0.05979415669328171,0.03129815551969976,0.21119119224076366,8.145798799868417e-06,0.0043381813185608496,0.10765820643380272,0.3819613438836923,0.0004742295716743581,0.028994779735151195,-0.0034518374558408383,-0.023713477250082812,-3.6236620293684195e-06,-0.000431031863495615
drift_15,128,"(960, 1029, 976, 1042)","(968.734375, 1034.296875)",143,"[[False False False ..., False False False]
 [False False  True ..., False False False]
 [False  True  True ..., False False False]
 ..., 
 [False False  True ...,  True  True  True]
 [False False False ...,  True False False]
 [False False False ..., False False False]]","[[ 960 1032]
 [ 960 1033]
 [ 961 1031]
 ..., 
 [ 974 1039]
 [ 975 1035]
 [ 975 1036]]",0.7382258593119891,12.766152972845846,1,0.615384615385,"[[False False False ..., False False False]
 [False False  True ..., False False False]
 [False False  True ..., False False False]
 ..., 
 [False False  True ...,  True  True  True]
 [False False False ...,  True False False]
 [False False False ..., False False False]]",16,16.297385365181555,0.883651,0.694185,0.507422,10.993460226824222,-0.8626707326536769,46.3847763109,0.895104895105,"(968.72483342306123, 1034.3621599928979)",6.20195,2.68864,1.12193,"(968.81299713134069, 1034.2489446886655)",2.24151,1.43862,0.771923,"(969.3562322621799, 1034.6341572048832)",0.18870162963867188,0.2729932531534946,0.08142846229208878,0.1352925423391477,0.004995383686036803,0.010962811555621156,0.0014117327319673168,0.0021947415203308752,0.0013234499258196748,0.0037976379104406686,7.636016731742338e-05,0.0005410589063630875,0.00010997533416845505,0.0003419719753789876,6.495737574428214e-06,0.00012985102164937614,8.724822835649747e-09,1.9505443729472892e-07,-4.198483603790353e-11,3.2610906129818536e-08,-1.9910268739585716e-06,-2.308357698954338e-06,-1.1556166205380565e-07,2.7706382003652794e-06,-4.1039061959338866e-08,-3.3738457562814655e-07,-1.384429738523283e-10,-1.1006960198128455e-08
drift_16,89,"(989, 640, 1006, 651)","(997.43820224719104, 645.02247191011236)",123,"[[False False False ..., False  True  True]
 [False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 ..., 
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [False  True  True ..., False False False]]","[[ 989  650]
 [ 990  649]
 [ 990  650]
 ..., 
 [1004  644]
 [1005  641]
 [1005  642]]",0.8923184899140632,10.645107772184812,1,0.475935828877,"[[False False False ..., False False  True]
 [False False False ..., False  True  True]
 [False False False ...,  True  True  True]
 ..., 
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [False  True  True ..., False False False]]",17,17.910064519266758,0.743732,0.654923,0.553104,8.084717244453998,1.2150120264483668,44.627416998,0.723577235772,"(997.46917952298043, 645.00667945888983)",5.72412,3.8118,2.34422,"(997.22378329370315, 644.93183554153745)",4.47458,3.8976,3.43914,"(997.42325145006259, 645.08425878339892)",0.2711608595555266,0.41281322276224386,0.06824606757595436,0.0703492975011487,0.03216978745635446,0.07494213728665014,0.0020252082633564,0.00219057694626568,0.00021799148808142175,0.000585772321822603,4.926623727332979e-06,3.94700589252364e-06,7.905641674991265e-06,4.560116247105168e-05,1.2699726301970006e-07,1.4112416783474158e-07,1.397293984238168e-10,4.770608503545674e-09,-4.388324804926697e-14,1.3191009323629738e-14,-1.4065384564917447e-06,-4.857773183101802e-06,3.6024517395139363e-09,-6.143574601371461e-09,2.9695862909056044e-10,-5.726061508067766e-09,-9.036160905703761e-14,1.0449681016497822e-13
drift_17,1342,"(1005, 587, 1078, 636)","(1038.0894187779434, 607.64903129657228)",2185,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]","[[1005  615]
 [1005  616]
 [1006  615]
 ..., 
 [1077  593]
 [1077  594]
 [1077  595]]",0.839543083670066,41.3362730423848,1,0.375174727425,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]",18,65.57400952987616,0.837011,0.654834,0.499383,35.62590801249418,1.1613733420544639,317.735064736,0.614187643021,"(1038.1474094265204, 607.61209287131635)",6.76577,3.81543,1.96287,"(1038.0858759666996, 607.5370811326095)",4.80481,3.82564,2.94804,"(1038.3849636911689, 607.71783466445743)",0.2593682958056533,0.39333524958282673,0.0671470451665738,0.06730500442678125,0.019922962318139545,0.04532757533589147,0.0013482819409498113,0.0013630193065214233,0.0038278898534479713,0.013134018340457333,6.722583290810697e-05,6.560064980408926e-05,0.0011224400050035444,0.003747265368034519,2.047419947948324e-05,1.865464952193444e-05,2.248059846316067e-06,2.5368177073527826e-05,7.326688467623763e-10,6.345877301165516e-10,0.00015826803101567498,0.000797272556662984,7.51787389956584e-07,6.876955148042899e-07,5.994678854749793e-07,6.896064749751333e-06,2.004279006897523e-10,1.5218717587234677e-10
drift_18,871,"(1007, 901, 1044, 941)","(1024.0482204362802, 922.43628013777266)",1113,"[[False False False ..., False False False]
 [False False  True ..., False False False]
 [False  True  True ..., False False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]","[[1007  906]
 [1007  907]
 [1007  908]
 ..., 
 [1043  917]
 [1043  918]
 [1043  919]]",0.6513064838915732,33.30152614317138,1,0.588513513514,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False  True  True ..., False False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]",19,41.450967454190184,1.08246,0.746523,0.460333,31.453606577312403,-1.1928949750001339,143.811183182,0.782569631626,"(nan, nan)",9.32563,3.05746,0.203728,"(nan, nan)",2.73315,1.49986,0.505857,"(1024.7179484104054, 923.4053061731712)",0.19428186492599625,,,0.12793186653615954,0.002735294024339246,,,0.0010455035875264831,0.0019688701610519844,,,0.0005825974933382566,0.00018638465727889448,,,9.79456103209593e-05,7.337461305313122e-08,,,1.5201544186787546e-08,2.8711964852968643e-07,,,-5.643213028625748e-07,8.581566071345138e-08,,,1.7785856366008087e-08
drift_19,139,"(1008, 734, 1021, 757)","(1013.9496402877697, 745.12230215827333)",204,"[[False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 ..., 
 [False False  True ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]","[[1008  753]
 [1008  754]
 [1008  755]
 ..., 
 [1020  749]
 [1020  750]
 [1020  751]]",0.8976596016636265,13.303394180365686,1,0.464882943144,"[[False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 [False False False ...,  True  True False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]",20,24.14765348442962,0.745211,0.653692,0.582288,10.64161745340183,0.23797580006601085,64.2842712475,0.68137254902,"(1013.9479831208421, 745.12733241127683)",5.34184,3.70803,2.50915,"(1013.7570756722786, 745.02379209854973)",4.18367,3.6966,3.15541,"(1013.8933213142853, 745.07776109414192)",0.3131084491135936,0.4799352088269839,0.0836533576236648,0.08505000882825466,0.04463513958220613,0.10482317400335694,0.003248646874668435,0.003500671018725115,0.00996228380908493,0.03623304912291557,0.00018480361044311133,0.00017203559784558046,0.0005164650218672066,0.0017284309703814427,8.833803453021018e-06,8.083855949029872e-06,-2.285856070703102e-07,-5.822948839206289e-06,1.644742339404466e-11,-9.090539422956891e-11,-3.218268699586747e-05,-0.00025568426197838473,-6.641042798364352e-08,-1.8818285483668852e-07,-1.1489785014653675e-06,-1.2376904233585128e-05,-3.565457241204339e-10,-2.874324306667979e-10
drift_20,95,"(1012, 878, 1026, 892)","(1017.6842105263158, 884.95789473684215)",116,"[[False False  True ..., False False False]
 [False  True  True ..., False False False]
 [ True  True  True ..., False False False]
 ..., 
 [False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 [False False False ..., False  True  True]]","[[1012  880]
 [1012  881]
 [1012  882]
 ..., 
 [1024  891]
 [1025  890]
 [1025  891]]",0.9227942406974224,10.998079684646791,1,0.484693877551,"[[False False  True ..., False False False]
 [False  True  True ..., False False False]
 [ True  True  True ..., False False False]
 ..., 
 [False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 [False False False ..., False  True  True]]",21,19.05674395928877,1.04013,0.800053,0.468931,7.342432362249635,-0.69689841494608,43.7989898732,0.818965517241,"(1017.709945955493, 884.98417919374742)",9.05763,5.09111,1.5601,"(1017.5297539934917, 884.5747716667654)",1.39824,1.066,0.563163,"(1017.7255919545328, 884.98329295255394)",0.27438868639743397,0.3440405706048063,0.05523709793070096,0.226256062844565,0.04139302076932092,0.06696190429966455,0.0015265730965010086,0.024599823373004454,0.0019838922748872064,0.004309463813047483,2.4912297281256688e-05,0.0015307961884738917,0.0004147063739422777,0.0009947619062564421,8.835394922591078e-06,0.00026948779864255026,2.087729229233465e-07,1.2973991747454974e-06,1.2532288713702325e-10,5.040760175079362e-08,2.1134052431481294e-05,8.308472372527119e-05,2.68616775492825e-07,-4.795830749341484e-07,-3.129034695876328e-07,-1.5996415764525684e-06,-3.8430256313699435e-11,-1.6558557534214848e-07
drift_21,81,"(1016, 628, 1023, 645)","(1019.6543209876543, 636.90123456790127)",87,"[[False False False ..., False False False]
 [False False False ...,  True  True False]
 [False False False ...,  True  True  True]
 ..., 
 [False  True  True ...,  True  True  True]
 [ True  True  True ...,  True  True False]
 [False  True  True ...,  True False False]]","[[1016  639]
 [1016  640]
 [1017  635]
 ..., 
 [1022  640]
 [1022  641]
 [1022  642]]",0.9280193266046127,10.155412503859614,1,0.680672268908,"[[False False False ..., False False False]
 [False False False ...,  True False False]
 [False False False ...,  True  True  True]
 ..., 
 [False  True  True ...,  True  True  True]
 [ True  True  True ...,  True  True False]
 [False  True  True ...,  True False False]]",22,17.007265131291422,0.753715,0.661915,0.588118,6.335751370986143,0.12972419083145167,38.9705627485,0.931034482759,"(1019.6555269172316, 636.94017341263157)",5.555,3.90306,2.49101,"(1019.3826374977572, 636.67915000777668)",4.34444,3.85603,3.38736,"(1019.7105942906452, 636.9239044804367)",0.2541580344760755,0.37816118626888584,0.06399724969120105,0.06731288064623864,0.036945028717638925,0.08187911963466764,0.002330158633334212,0.002605195266423712,0.0016576649861321734,0.006214350131557679,2.832182832421763e-05,3.322974322286502e-05,0.0005803376990609288,0.0024797706626560074,8.452034122635706e-06,1.2529617672541495e-05,5.626587270940645e-07,9.671259716459242e-06,1.1652985506397294e-10,2.55069578114369e-10,0.00010388836391807369,0.0006725045423821662,3.3531919648868e-07,6.167024114184158e-07,8.608576298874273e-08,1.1080949607208961e-06,5.933922261590652e-11,1.7429414193412297e-11
drift_22,210,"(1028, 627, 1047, 658)","(1037.3904761904762, 642.10952380952381)",354,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ...,  True  True  True]
 ..., 
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]]","[[1028  644]
 [1028  645]
 [1029  643]
 ..., 
 [1046  631]
 [1046  632]
 [1046  633]]",0.9390879985432977,16.351767622932517,1,0.356536502547,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ...,  True  True  True]
 ..., 
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]]",23,34.76096875262563,0.770417,0.653455,0.539885,11.946537905697882,0.5193170221612758,94.7695526217,0.593220338983,"(1037.4341587003532, 642.05709256028149)",6.04173,3.95635,1.32175,"(1037.3792525371211, 641.69728047494925)",4.50785,3.90624,3.48957,"(1037.4994607920278, 641.95324826659919)",0.40209664183133675,0.617748023637667,0.10003879814754474,0.10072918426304309,0.10058056982627193,0.23874542101746085,0.006253029589003306,0.006301895089895772,0.007750748281321065,0.025523725090013497,0.00011008903801368173,0.00011235999256167887,0.001999674343772442,0.006004304384045723,2.061014360755202e-05,2.479068873222028e-05,7.298677311330037e-06,6.740020680834898e-05,7.796223734491435e-10,1.1914699725985803e-09,0.0005378744366569975,0.00242254037319116,1.1794966410506876e-06,1.6446367302710414e-06,2.9504256868997006e-06,3.1340238649919916e-05,5.966484872426683e-10,5.406437888351875e-10
drift_23,2795,"(1036, 644, 1131, 709)","(1082.4894454382827, 671.66404293381038)",3812,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]","[[1036  659]
 [1036  660]
 [1036  661]
 ..., 
 [1129  657]
 [1130  654]
 [1130  655]]",0.7993596223990256,59.65487848897842,1,0.452631578947,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]",24,81.93433548424042,0.942992,0.672719,0.44939,49.23048217434933,1.5401870211917814,347.05486989,0.733210912907,"(1082.7610112243569, 671.79229828753535)",6.67945,3.18245,0.279864,"(1079.1275980841356, 670.68793446650659)",4.54813,2.98333,0.797849,"(1078.3351913178458, 670.65553573721934)",0.20431296302242813,0.3040743102598797,0.06167694594426436,0.06416130903477224,0.009200871856815975,0.02019118439068893,0.0007712694476567313,0.0008312850488360383,0.0005739908081717072,0.0019086569062318976,1.3350662398662311e-05,1.5271401411180333e-05,2.5151670992835733e-05,8.721673912255628e-05,8.132601968230669e-07,1.7304035374559172e-06,5.923565434863059e-10,8.002787189377355e-09,2.543234340653407e-12,7.021002943402607e-12,-5.072601661669221e-07,-2.1636429337800882e-06,1.2673870214390463e-08,3.933060549200666e-08,2.963434782142803e-09,3.467316776313405e-08,8.444320915153243e-13,5.461854745061195e-12
drift_24,161,"(1053, 623, 1073, 636)","(1063.2608695652175, 627.98136645962734)",196,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False  True ..., False False False]
 ..., 
 [False  True  True ..., False False False]
 [False  True  True ..., False False False]
 [False False  True ..., False False False]]","[[1053  627]
 [1053  628]
 [1053  629]
 ..., 
 [1072  629]
 [1072  630]
 [1072  631]]",0.8723894682833364,14.317526556719258,1,0.619230769231,"[[False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]
 ..., 
 [False  True  True ..., False False False]
 [False  True  True ..., False False False]
 [False False  True ..., False False False]]",25,21.509715557259934,0.720485,0.650742,0.574382,10.514194854093423,1.5583155343252177,55.7989898732,0.821428571429,"(1063.2952524946552, 627.98175925408839)",5.00692,3.83114,2.02708,"(1063.0077128555345, 627.80636992850691)",4.3543,3.8123,3.15931,"(1063.0619106690701, 627.91448222659039)",0.2225217999938178,0.3430775381222218,0.05801232564180416,0.05797048377047527,0.01868480664864728,0.04452737250012769,0.0012902533958547879,0.0013113231195900764,0.0007891726247065178,0.002895886960597202,1.3584101959843076e-05,1.3116972066367762e-05,0.0002006925988964864,0.0007856641841940676,3.422819313220999e-06,2.7330556401403993e-06,6.45077350079867e-08,9.451350163448367e-07,1.6488187444787158e-11,1.0955982044295566e-11,2.4795705762368803e-05,0.0001488766747152014,1.0698119016348176e-07,8.187993887651447e-08,-4.7095117911767176e-08,-7.149301649525536e-07,-1.651882658553291e-11,-1.2155122282034141e-11
drift_25,136,"(1102, 591, 1121, 606)","(1112.0220588235295, 596.78676470588232)",198,"[[False False False ...,  True  True False]
 [False False False ...,  True  True  True]
 [False False False ...,  True  True  True]
 ..., 
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [False False  True ..., False False False]]","[[1102  601]
 [1102  602]
 [1102  603]
 ..., 
 [1120  596]
 [1120  597]
 [1120  598]]",0.8955738018856617,13.159049284959082,1,0.477192982456,"[[False False False ...,  True  True False]
 [False False False ...,  True  True  True]
 [False False False ...,  True  True False]
 ..., 
 [ True  True  True ..., False False False]
 [ True  True  True ..., False False False]
 [False False  True ..., False False False]]",26,23.475821039321758,0.779467,0.648498,0.555335,10.444697644387743,1.2030816258460915,61.4558441227,0.686868686869,"(1111.9545561506907, 596.83176757131821)",4.95086,3.4498,2.14117,"(1111.8797264504549, 596.64155242228196)",3.84139,3.39867,2.68161,"(1111.9996542376405, 596.7247100170797)",0.3034034385813148,0.4727382993006346,0.08704445455655901,0.08736857107661403,0.041263959775103685,0.10055875058571215,0.0034276528601645457,0.003410505055071909,0.006140813697353094,0.02301839118359812,0.00014730638329695102,0.00014283300720439228,0.003221082233787592,0.01172805179476114,8.558626525062218e-05,7.643780767572507e-05,1.3091184659561062e-05,0.0001748862469300399,8.913573788270395e-09,7.261813153715694e-09,0.0005407974560993106,0.0030199424522089984,4.286041691821556e-06,3.711137471330978e-06,-5.8177660259038565e-06,-8.091454780345042e-05,-3.5913147531661032e-09,-3.325081126451466e-09
drift_26,80,"(1111, 729, 1131, 737)","(1119.0125, 731.71249999999998)",107,"[[False False False ...,  True  True  True]
 [False False  True ...,  True  True  True]
 [False  True  True ...,  True  True  True]
 ..., 
 [False False  True ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]","[[1111  736]
 [1112  732]
 [1112  733]
 ..., 
 [1129  732]
 [1129  733]
 [1130  732]]",0.9452543733072389,10.092530088080641,1,0.5,"[[False False False ..., False False  True]
 [False False False ...,  True  True  True]
 [False  True  True ...,  True  True False]
 ..., 
 [False False False ..., False False False]
 [False False False ..., False False False]
 [False False False ..., False False False]]",27,20.226404588256308,0.98064,0.797785,0.607966,6.600572507909009,1.5023480446388868,44.9350288425,0.747663551402,"(1118.9640800730381, 731.72387903462777)",9.52562,4.79385,1.81479,"(1118.6822897933557, 731.66150087850008)",1.18964,0.919844,0.494356,"(1118.9454133981208, 731.55947605092535)",0.35365234375000004,0.4521017715986113,0.07221768583909001,0.3621183469033141,0.08155481422424314,0.13645153025236878,0.003182830167345581,0.08473690593517026,0.01501698209944368,0.031204446970297707,0.00010548589569273401,0.02006380728065872,0.003964292793565995,0.008497867205677476,1.8229345607519153e-05,0.006979369874425503,2.4321502054050727e-05,0.0001109944415141167,3.1163875512172956e-10,7.376608905446436e-05,0.0006592784024015875,0.0018249187873458188,1.8362675369994857e-07,0.0015006354019982493,1.8548373894884284e-05,8.263923570076139e-05,7.361326319044201e-10,3.71454314405773e-05
